talkNo,title,content,content_date,comment_date,comment_text
977974,근로계약서 미작성 후 사장이 바뀌는경우,지금 알바를 구해서 하고있는데사장이 바쁜건지 근로계약서를 안쓰고하고있습니다현실적으로 먼저 돈얘기 꺼내서물어보기도 뭐하고...어련히 주겠지 싶어서 별얘기는 안했는데직원들 말로는 2월에 사장이 새로바뀐다고하네요만약 사장이 바뀌면전사장이 나몰라라하고임금을 때먹고 갈수도 있나요?물론 그럴확률은 적다고 생각하지만사람일은 혹시나 모르니까저도 제 입장에서 노동청까지가게되는 최악의 상황이 올수도있으니알아봐두는게 좋을거같아서ㅜㅜ근로계약서 미작성으로 일하다가얼마뒤 사장이 그만둬버리더라도근로한 임금을 받을수있나요?,2025-01-27 22:16,2025-01-28 10:12,근로계약서 꼭 작성 하세요..임금은 못받으면 노동청 고발 넣으세요 .근로계약서는 근로자의 권리에요 지금이라도 빨리 말씀하셔셔 꼭 쓰세요 안쓴다고 하면 그냥 그만두시거나 노동청 고발 ㄱㄱ
977973,녹음알바 좃뺑이치는중 속았다,3시간 걸릴거라고 써놨으면서 5시간째 1/3도 못함이거 3시간만에 절대 못끝냄ㅋㅋㅋㅋㅋㅋㅋ하지마라난 그만둘거다,2025-01-27 22:15,2025-01-27 22:51,그게 몬알바인데?? 녹음인데 뭐??
977971,ㅋㅍ 궁금,몇년전에 ㅋㅍ 한번 가봤는데관리자분들은 굉장히 친절하시고 좋으셨는데출퇴근시간+큐알찍고 대기시간이 굉장히 길었던데다쉬는시간없이 4시간을 입식으로 했던게지금생각해도 너무 힘들었어서저같은 경우 그후로 ㅋㅍ은 쳐다도 안보는데ㅋㅍ 다니시는분들 이유가 뭔지 궁금해요,2025-01-27 21:31,2025-01-27 21:58,캠프미화하다보니까 다니시는 분들 이야기 들으면 근무조절이 가능해서 라고 했어요 하고 싶을때 일할수 있어서 ㅎㅎ
977971,ㅋㅍ 궁금,몇년전에 ㅋㅍ 한번 가봤는데관리자분들은 굉장히 친절하시고 좋으셨는데출퇴근시간+큐알찍고 대기시간이 굉장히 길었던데다쉬는시간없이 4시간을 입식으로 했던게지금생각해도 너무 힘들었어서저같은 경우 그후로 ㅋㅍ은 쳐다도 안보는데ㅋㅍ 다니시는분들 이유가 뭔지 궁금해요,2025-01-27 21:31,2025-01-27 22:44,"전 허브 했었는데 힘들지만 단기일이 없어서.. 
그리고 텃세도 없고..! 저는 단기알바 급할때 쿠팡해용"
977971,ㅋㅍ 궁금,몇년전에 ㅋㅍ 한번 가봤는데관리자분들은 굉장히 친절하시고 좋으셨는데출퇴근시간+큐알찍고 대기시간이 굉장히 길었던데다쉬는시간없이 4시간을 입식으로 했던게지금생각해도 너무 힘들었어서저같은 경우 그후로 ㅋㅍ은 쳐다도 안보는데ㅋㅍ 다니시는분들 이유가 뭔지 궁금해요,2025-01-27 21:31,2025-01-27 23:46,근데 이제 주휴수당 변경되서 ㅋㅍ 단기 지원 잘 안함 한 주에5일 나가야 주휴 지급이 되서ㅋㅋㅋ
977971,ㅋㅍ 궁금,몇년전에 ㅋㅍ 한번 가봤는데관리자분들은 굉장히 친절하시고 좋으셨는데출퇴근시간+큐알찍고 대기시간이 굉장히 길었던데다쉬는시간없이 4시간을 입식으로 했던게지금생각해도 너무 힘들었어서저같은 경우 그후로 ㅋㅍ은 쳐다도 안보는데ㅋㅍ 다니시는분들 이유가 뭔지 궁금해요,2025-01-27 21:31,2025-01-28 00:38,지금 일자리가 없으니 여기라도 다녀야 하곘죠 글구 나이불문 받아주는곳은 쿠팡뿐 셔틀버스 잘되있고 일이야 주관적인거고 공장싫어 쿠팡가는사람도 있고 ...
977970,이번 온누리 다들 어땠음???ㅋㅋㅋ,체계 개판인거 둘째치고다시 하라고하면 함?ㅋㅋㅋㅋㅋㅋㅋㅋ다들 어떰?ㅋㅋㅋㅋ나 진짜 궁금해서그랰ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-01-27 21:29,2025-01-27 21:33,미쳤냐 절대안함 팀장인데
977970,이번 온누리 다들 어땠음???ㅋㅋㅋ,체계 개판인거 둘째치고다시 하라고하면 함?ㅋㅋㅋㅋㅋㅋㅋㅋ다들 어떰?ㅋㅋㅋㅋ나 진짜 궁금해서그랰ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-01-27 21:29,2025-01-27 22:38,이 인원 그대로 가고 급여 올려주면ㅇㅇ 솔직히 시작 전부터 미친것같단 생각뿐이었는데 운 좋게 팀장 팀원 다 좋은사람으로 잘 만나서 버텼음. 같이 일하는 사람들은 ㄹㅇ무난하니 좋았다
977970,이번 온누리 다들 어땠음???ㅋㅋㅋ,체계 개판인거 둘째치고다시 하라고하면 함?ㅋㅋㅋㅋㅋㅋㅋㅋ다들 어떰?ㅋㅋㅋㅋ나 진짜 궁금해서그랰ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-01-27 21:29,2025-01-28 08:50,"난 팀원 개떡같은것들 만나서 마지막에 뭐라는줄 아냐? 쉬는시간 안챙겨줬다고 ㅈ랄 하더라? 근무기간 내내 틈만나면 담배 피리 쳐 들락날락하길래 다른 인원들한테 민폐인건 아냐니까 `내가 왜?` 이 표정 짓길래 그쪽 들락날락 할 동안 다른 인원은 쉬지도 못하고 일했는데 미안 해야되는거 아니냐 이러니까 ""아 뭐 그건 미안하긴 한데"" 이럼;;  행사  9시에 시작하면 빨리  출발해서 와야지 같은 동네 살면서 9시 30분 출근함ㅡㅡ 개념을 상실한 인간이었음. 늦게 출근해놓고 점심시간 앞에 30분 붙여서 1시간 반 쉬려고 하길래 것도 혼냈더니 그 이후로 입 댓발 나옴ㅋㅋ 머리속에 얼마나 똥이 들었으면  다른 팀원 1200찍을때 똥든 인간은 600 해놓고 짜증 난 얼굴하고 자빠짐."
977970,이번 온누리 다들 어땠음???ㅋㅋㅋ,체계 개판인거 둘째치고다시 하라고하면 함?ㅋㅋㅋㅋㅋㅋㅋㅋ다들 어떰?ㅋㅋㅋㅋ나 진짜 궁금해서그랰ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-01-27 21:29,2025-01-28 08:53,+ 남은 상품권은 어떻게 되냐 그러길래 다시 환수 될거다 하니까 그때가 4시 좀 넘었는데 폰만 쳐 보고 다른 인원들은 구매자 오면 환급해주는데 그 인간 하나 땜에 마지막에 화남;;
977967,성남 세븐일레븐 편의점 물류센터,제가 경기도 서이천ic에 있는 세븐일레븐 편의점 물류센터에서 4-5년 일했었고 장지서울복합물류센터에있는 세븐일레븐 편의점 물류센터에서 일하는중인데 이센터가 문닫는다그래서 성남세븐 갈까 고민중이거든요 성남세븐도 똑같이 피킹하고 그러나요? 식사는 제공안된다는데 근처에 한식뷔페나 구내식당같은곳있나요?,2025-01-27 21:17,2025-01-28 05:05,장지 세븐 문 닫나요??
977967,성남 세븐일레븐 편의점 물류센터,제가 경기도 서이천ic에 있는 세븐일레븐 편의점 물류센터에서 4-5년 일했었고 장지서울복합물류센터에있는 세븐일레븐 편의점 물류센터에서 일하는중인데 이센터가 문닫는다그래서 성남세븐 갈까 고민중이거든요 성남세븐도 똑같이 피킹하고 그러나요? 식사는 제공안된다는데 근처에 한식뷔페나 구내식당같은곳있나요?,2025-01-27 21:17,2025-01-28 08:20,3월말에 문닫습니다
977965,경기도 이천에있는 DHL물류센터 일해보신분,경기도 이천 포교리712 DHL물류센터에서 일해보신분 제발 자세한 후기좀 적어주세요.. 재직중인회사 관두고 갈지말지 고민되서,2025-01-27 20:47,2025-01-27 21:11,보통 국제우편 다루는데라 그렇게 빡세지는 않는데 쿠팡이나 상하차에 비해서는 말이죠 영어 도 어느정도 필요 중량물은 없는데 국제우편 수천장씩 분류하고 거기 직원들이 좀 그렇습니다.. 잘 안알려주고 텃세좀 있고 알아서해라식
977965,경기도 이천에있는 DHL물류센터 일해보신분,경기도 이천 포교리712 DHL물류센터에서 일해보신분 제발 자세한 후기좀 적어주세요.. 재직중인회사 관두고 갈지말지 고민되서,2025-01-27 20:47,2025-01-27 21:18,경기도 이천시 포교리712에 있는곳 맞아요? 명품패션물류센터인데…
977964,비에스티월드ㅇㅇㄷ 절대 가지마세요.,"인격모독에 가스라이팅이 심한 곳입니다. 업무량도 상당해서 매일매일이 야근이고 눈치보여서 밥도 제대로 못먹습니다. 대부분 계약직들이고 일 마무리되면 버려집니다. 저는 몇달 계약직 직원이었지만, 행사 시점에 구인되는 아르바이트 분들의 대우도 마찬가지 입니다. 장난이라며 이야기 하셨겠지만 아르바이트 분들을 노예라고 부르시더군요. 매우 무거운 짐을 나르는 일들이나 잡일들을 많이 하시게 될거에요.회사의 프로세스가 잘못됐다고 생각합니다. 들어온지 몇일 되지도 않은 신입에게 어떤 행사이고 지금 맡을 업무은 어떤 것인지 어떤 방식으로 소통하고 진행하면되는지에 대한 충분한 설명 없이 오늘부터 담당입니다. 하세요. 하는 시스템입니다. 상사 또한 정확하게 업무가 숙지되지 않고 업무지시를 했기 때문에 오류들이 발생했다고 생각하고, 이러한 상황에서 계약직원들 모두 힘들게 영혼을 갈아서 주먹구구식으로 멱살잡혀 행사가 진행이 됐다고 생각합니다.일하는 동안 정신이 혼미할 정도로 최악의 경험을 했습니다. 감정적인 상사의 가스라이팅과 폭언에 시달려서 아직도 트라우마 문득문득 화가 치밉니다.절대로 절대로 정말 소중한 인재들이 이런곳에서 귀한 몸과 마음이 상하지 않길 바라는 마음에 적어봅니다. 사회생활하다보면 정말 미친 사람들 많이 만나지만, 나를 잃으면서 까지 일을 할 필요는 없다고 생각합니다.저는 이곳에서 나 자신을 잃으면서 체념하며 일을 했던 순간들이 참 후회됩니다. 내가 나로부터 의심하게 만드는 곳은 절대로 가시면 안돼요. 좋은 사람들이 있는 회사는 분명 존재합니다. 그런 곳에서 건강하게 일하는게 맞다고 생각해요. 특히 사회초년생들은 굳이 좋지 않은 경험을 찾아서 할 필요는 더욱 없다고 생각합니다.",2025-01-27 20:40,2025-01-27 20:44,안녕하세요 님 원본 게시글에 꼬리말 남기고 갑니다.ㅡ
977964,비에스티월드ㅇㅇㄷ 절대 가지마세요.,"인격모독에 가스라이팅이 심한 곳입니다. 업무량도 상당해서 매일매일이 야근이고 눈치보여서 밥도 제대로 못먹습니다. 대부분 계약직들이고 일 마무리되면 버려집니다. 저는 몇달 계약직 직원이었지만, 행사 시점에 구인되는 아르바이트 분들의 대우도 마찬가지 입니다. 장난이라며 이야기 하셨겠지만 아르바이트 분들을 노예라고 부르시더군요. 매우 무거운 짐을 나르는 일들이나 잡일들을 많이 하시게 될거에요.회사의 프로세스가 잘못됐다고 생각합니다. 들어온지 몇일 되지도 않은 신입에게 어떤 행사이고 지금 맡을 업무은 어떤 것인지 어떤 방식으로 소통하고 진행하면되는지에 대한 충분한 설명 없이 오늘부터 담당입니다. 하세요. 하는 시스템입니다. 상사 또한 정확하게 업무가 숙지되지 않고 업무지시를 했기 때문에 오류들이 발생했다고 생각하고, 이러한 상황에서 계약직원들 모두 힘들게 영혼을 갈아서 주먹구구식으로 멱살잡혀 행사가 진행이 됐다고 생각합니다.일하는 동안 정신이 혼미할 정도로 최악의 경험을 했습니다. 감정적인 상사의 가스라이팅과 폭언에 시달려서 아직도 트라우마 문득문득 화가 치밉니다.절대로 절대로 정말 소중한 인재들이 이런곳에서 귀한 몸과 마음이 상하지 않길 바라는 마음에 적어봅니다. 사회생활하다보면 정말 미친 사람들 많이 만나지만, 나를 잃으면서 까지 일을 할 필요는 없다고 생각합니다.저는 이곳에서 나 자신을 잃으면서 체념하며 일을 했던 순간들이 참 후회됩니다. 내가 나로부터 의심하게 만드는 곳은 절대로 가시면 안돼요. 좋은 사람들이 있는 회사는 분명 존재합니다. 그런 곳에서 건강하게 일하는게 맞다고 생각해요. 특히 사회초년생들은 굳이 좋지 않은 경험을 찾아서 할 필요는 더욱 없다고 생각합니다.",2025-01-27 20:40,2025-01-27 21:06,"서울분이라서 그러신지 말씀 굉장히 잘하시네요 
너무 너무 수고하셨어요 ㅠㅠ 말씀 너무 공감가네요 ㅠ"
977963,이마트 보안사원 궁금해요 ㅠ,제가 사는 지역의 이마트 보안사원 스케줄이주:08시~17:00주2: 09시~18:00마감:14:30~23:30이런식으로 한다는데좀 빡센편인가요? 그리고 다른 지점은 몇시간 일하고 몇분 쉬고잇나요? 식사시간은 1시간 휴게시간을 주나요?그리고 여기업체는 자기 사비로 경비교육 듣고와야하는데10만원정도하는데 보통 사비로 이런 교육을 듣고 오는게 맞나요..?마지막으로 하는일은 초보자여도 금방배울수잇는지?보안사원이면 말그대로 순찰이나 보안에관련된 거만 하는지 아님 잡입로 주차시킨다든지 뭐 이상한 잡업무도 시키나요?,2025-01-27 20:13,2025-01-27 20:55,어디에 꼬리말을 남겻다는건가요?
977963,이마트 보안사원 궁금해요 ㅠ,제가 사는 지역의 이마트 보안사원 스케줄이주:08시~17:00주2: 09시~18:00마감:14:30~23:30이런식으로 한다는데좀 빡센편인가요? 그리고 다른 지점은 몇시간 일하고 몇분 쉬고잇나요? 식사시간은 1시간 휴게시간을 주나요?그리고 여기업체는 자기 사비로 경비교육 듣고와야하는데10만원정도하는데 보통 사비로 이런 교육을 듣고 오는게 맞나요..?마지막으로 하는일은 초보자여도 금방배울수잇는지?보안사원이면 말그대로 순찰이나 보안에관련된 거만 하는지 아님 잡입로 주차시킨다든지 뭐 이상한 잡업무도 시키나요?,2025-01-27 20:13,2025-01-27 21:01,저도 마트보안일 해봤는데 진짜 온갖일 다함니다ㅡㅡ 하루종일 서있는게 기본이고 시간진짜안가고 진상손님대처 사람많을때는 주차관리요원 가끔 캐셔도 하고 진짜 다 해야되요
977963,이마트 보안사원 궁금해요 ㅠ,제가 사는 지역의 이마트 보안사원 스케줄이주:08시~17:00주2: 09시~18:00마감:14:30~23:30이런식으로 한다는데좀 빡센편인가요? 그리고 다른 지점은 몇시간 일하고 몇분 쉬고잇나요? 식사시간은 1시간 휴게시간을 주나요?그리고 여기업체는 자기 사비로 경비교육 듣고와야하는데10만원정도하는데 보통 사비로 이런 교육을 듣고 오는게 맞나요..?마지막으로 하는일은 초보자여도 금방배울수잇는지?보안사원이면 말그대로 순찰이나 보안에관련된 거만 하는지 아님 잡입로 주차시킨다든지 뭐 이상한 잡업무도 시키나요?,2025-01-27 20:13,2025-01-27 21:31,애진짜 사회생활 하면 노답일듯
977963,이마트 보안사원 궁금해요 ㅠ,제가 사는 지역의 이마트 보안사원 스케줄이주:08시~17:00주2: 09시~18:00마감:14:30~23:30이런식으로 한다는데좀 빡센편인가요? 그리고 다른 지점은 몇시간 일하고 몇분 쉬고잇나요? 식사시간은 1시간 휴게시간을 주나요?그리고 여기업체는 자기 사비로 경비교육 듣고와야하는데10만원정도하는데 보통 사비로 이런 교육을 듣고 오는게 맞나요..?마지막으로 하는일은 초보자여도 금방배울수잇는지?보안사원이면 말그대로 순찰이나 보안에관련된 거만 하는지 아님 잡입로 주차시킨다든지 뭐 이상한 잡업무도 시키나요?,2025-01-27 20:13,2025-01-27 21:52,캐셔도 한다고요?? ㅋㅋ
977962,오늘 쿠팡 일당 입금 되는거 아니죠?,임시공휴일이니깐 아니죠?궁금합니다. 잘 아시는 분 계시나요?문자 보내도 답이 없네요.,2025-01-27 20:13,2025-01-27 20:46,연휴끗나고 들어옵니다
977962,오늘 쿠팡 일당 입금 되는거 아니죠?,임시공휴일이니깐 아니죠?궁금합니다. 잘 아시는 분 계시나요?문자 보내도 답이 없네요.,2025-01-27 20:13,2025-01-27 21:54,"오늘도빨간날임 고로
노입금"
977962,오늘 쿠팡 일당 입금 되는거 아니죠?,임시공휴일이니깐 아니죠?궁금합니다. 잘 아시는 분 계시나요?문자 보내도 답이 없네요.,2025-01-27 20:13,2025-01-27 23:47,31일 입금함
977962,오늘 쿠팡 일당 입금 되는거 아니죠?,임시공휴일이니깐 아니죠?궁금합니다. 잘 아시는 분 계시나요?문자 보내도 답이 없네요.,2025-01-27 20:13,2025-01-28 06:42,빨간날은 은행 미운영이라 일급 지급 안됩니다 31일에 일괄지급 될거에요 22시이전에 지급 안되시면 해당센터 hr에 문의 해보시면 됩니다
977961,투인 평택 오성 지게차 공고 질문이요,지원했는데 괜찮나요?당일 빠꾸 안시키죠??,2025-01-27 20:07,2025-01-27 20:22,안녕하세요 님 원본 게시글에 꼬리말 남기고 갑니다.ㅡ
977961,투인 평택 오성 지게차 공고 질문이요,지원했는데 괜찮나요?당일 빠꾸 안시키죠??,2025-01-27 20:07,2025-01-27 20:47,당일 물량없다고 귀가조치많습니다
977961,투인 평택 오성 지게차 공고 질문이요,지원했는데 괜찮나요?당일 빠꾸 안시키죠??,2025-01-27 20:07,2025-01-27 21:48,자차인데 안가는게 맞나보네요
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 20:10,블략이에요
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 20:19,서로  불편한  상황인데    눈치없노
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 20:24,근데 셔틀타고 귀가조치 되면 뭐타고 집 가요?
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 20:29,택시불러서 시내까지가서 대중교통이용했죠
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 20:32,안녕하세요 님 원본 게시글에 꼬리말 남기고 갑니다.ㅡ
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-27 22:49,화장실에서 주무신 그분이신가???ㅋ
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-28 18:06,혹시 그분은아니겠죵
977960,쿠팡 블랙인지 전화해서 물어보면 알려주나요?,옛날에 쿠팡실수한번해가지고 귀가조치당한적 있는데그 이후로 30번 넘게 지원해도 반려되네요혹시 블랙인지 물어보면 블랙이라고 말하나요아니면 노동청에다 신고하면 해제해주려나,2025-01-27 20:07,2025-01-28 18:33,화장실에서 쳐잤으면 진짜...... 걍ㅈㅇㅇ지 실수가아니라
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 20:20,헛된기대
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 20:22,자동 업데이트라서 신경 안써도 되고 열람하고 다음날까지도 안오면 마음 비우면 됨
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 22:00,네 저는 한번 넣고 연락 없으면 마음비워요
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 22:14,어후 다들 한번씩만 넣으시는군여. 그냥 사장님들 맘에 제가 안 드셨던 걸로...
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 22:47,"전 여러번 넣어요ㅋㅋ 그래서 연락 온 곳에서 일한 적 많아요 
처음 지원했다가 연락안왔던 곳에서 다시 채용공고 올라왔다는건 다시 사람이 필요해졌다는거잖아요
내가 맘에 안들어서 연락이 안온건지 사람을 이미 구해서 연락이 안온건지는 모르는거잖아요
그리고 거기서 두번째 채용공고 올렸을때 지원자들이 나보다 경력에서 밀릴 수도 있으니 다시 무조건 지원해보세요 연락 안오면 말고ㅋㅋ 연락오면 님이 좋은거아님?ㅋㅋ 뭔 자존심 내세우는 것도 아니고 돈버는 일에 두번지원은 안함≪ 이러고있음ㅋㅋㅋㅋㅋㅋ"
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 22:49,ㄴ아 그리고 참고로 저는 진짜 원하는 곳 있었는데 거기 5번 지원한적있어요 ㅋㅋ 연락와서 일했어요 주말재택으로요ㅋㅋ
977957,알바 같은 곳 여러 공고 뜨면 계속 지원하시나요?,"한 곳인데 같은 공고 두세번 올리는 곳도 있고금방 마감해버리고 또 똑같은 공고 올리는 곳도 있고 그렇잖아요.이게 제가 이미 넣었는데 맘에 안 드셔서 아예 새 공고를 띄워버리는건지,아니면 지금까지 지원한 사람들도 다 보고 있으면서 새 지원자를 위해 새 공고도 띄우는건지..다들 어떻게 하시나요? 뜰때마다 계속 넣으시나요? 아니면 한번 넣고 연락 없으면 그냥 맘 접나요?",2025-01-27 19:58,2025-01-27 23:00,전 까였는데 다시 지원해야하나 그쪽도 나 싫어서 열람하고 연락 안한거 아닌가 생각했는데 윗댓보니 요즘같은 시대에 돈벌려면 그깟 지원서 두세번 아니 열번은 다시 넣는게 좋을거 같네요ㅋㅋ 그 이상은 좀 넌씨눈같고…
977956,서울 일식밥집ㅋ,실장이 인격모독하고 조울증마냥 사람 대함.. 사장은 실장한테 질질 끌려다님..,2025-01-27 19:49,2025-01-27 20:22,안녕하세요 님 원본 게시글에 꼬리말 남기고 갑니다.ㅡ
977956,서울 일식밥집ㅋ,실장이 인격모독하고 조울증마냥 사람 대함.. 사장은 실장한테 질질 끌려다님..,2025-01-27 19:49,2025-01-27 20:56,나가야죠 그런곳은
977956,서울 일식밥집ㅋ,실장이 인격모독하고 조울증마냥 사람 대함.. 사장은 실장한테 질질 끌려다님..,2025-01-27 19:49,2025-01-27 21:05,나왔죠 ㅎㅎ 제가 이상한 줄 알고 버텼는데 끝까지 자기 잘못 모르더라고요
977956,서울 일식밥집ㅋ,실장이 인격모독하고 조울증마냥 사람 대함.. 사장은 실장한테 질질 끌려다님..,2025-01-27 19:49,2025-01-27 21:37,모 에너지를 쏟음 안맞는다고 하고 나오면되지
977956,서울 일식밥집ㅋ,실장이 인격모독하고 조울증마냥 사람 대함.. 사장은 실장한테 질질 끌려다님..,2025-01-27 19:49,2025-01-27 22:18,"애초에 식당사람들은 성격이 이상함
정상인은 보기 좀 힘듬"
